studyid,lat,lon,region,ef_mean,ef_sd,log_ef,GEnZ,prec,temp,crop_cat,phtype,measmethod,sand,clay,soc,ph,bd,cec,irr,tillage,ndose,nsplitc,appc,n,fert_cat
10,51.8402777777778,7.2725,EU,0.000279411764705882,0.00486646089555217,-8.1828240049918,J,793.486219829526,10.4666668701403,cereal,cacl2,unknown,80,5,1.19,5.5,1.03,305,none,unknown,340,1,broadcast,3,AN
10,54.3144444444445,9.98444444444444,EU,0.006615,0.0224959994038594,-5.01841548141522,G,831.24484396803,9.4936783222974,cereal,cacl2,unknown,65,10,0.94,5.8,0.96,287,none,unknown,400,1,broadcast,3,AN
10,52.0130555555556,7.59916666666667,EU,0.00544,0.0195594431381217,-5.21397621811429,J,737.74484075349,10.1204024977425,cereal,cacl2,unknown,60,27.5,2.05,7.1,0.97090243902439,290,none,unknown,400,1,broadcast,3,AN
11,18.05194444,-67.05944444,NAm,0.012,0.0479751844908911,-4.42284862919414,R,1342.487671,21.5914615384615,grass,water,unknown,20.4,45.6,4.21,7,1.6,343,unknown,unknown,300,3,broadcast,3,AS
11,18.51305556,-67.07,NAm,0.0053,0.0311158738254508,-5.24004845842406,R,1529.925293,21.5914615384615,grass,water,unknown,3.52851851851852,11.6751851851852,1.50388888888889,4,0.312925925925926,58.1740740740741,unknown,unknown,300,3,broadcast,3,AS
11,18.20111111,-67.13972222,NAm,0.00523333333333333,0.0293118980647862,-5.25270685529598,R,1781.142456,21.5914615384615,grass,water,unknown,4.97849056603774,15.3049056603774,1.96098113207547,4,0.41433962264151,87.3698113207547,unknown,unknown,300,3,broadcast,3,AS
11,18.47777778,-67.04166667,NAm,0.00433333333333333,0.0249995811154018,-5.44141821018871,R,1650,24,grass,water,unknown,4.14719101123596,13.838202247191,2.1,6.4,1.36,10,unknown,unknown,150,2,broadcast,3,AS
11,18.47777778,-67.04166667,NAm,0.018,0.0522507916399891,-4.01738352108597,R,1650,24,grass,water,unknown,4.14719101123596,13.838202247191,2.1,6.4,1.36,10,unknown,unknown,300,2,broadcast,3,AS
11,18.47777778,-67.04166667,NAm,0.0065,0.022923052755841,-5.03595310208055,R,1650,24,grass,water,unknown,4.14719101123596,13.838202247191,2.1,6.4,1.36,10,unknown,unknown,300,2,broadcast,3,AS
12,18.0361111111111,-67.0680555555556,NAm,0.0332333333333333,0.0996871144497148,-3.40420189068245,R,1120,23,grass,water,unknown,20.4,25,2.8,6,1.2,343,unknown,NT,300,2,broadcast,3,AS
12,18.2111111111111,-67.1333333333334,NAm,0.0082,0.0362057451514273,-4.80362112471193,R,1930,26,grass,water,unknown,5.08592592592593,25,3.7,6.8,0.95,88.7185185185185,unknown,NT,300,2,broadcast,3,AS
12,18.4236111111111,-37.0416666666667,NAm,0.008,0.038424931418853,-4.8283137373023,R,1650,24,grass,water,unknown,0,25,2.1,6.4,1.36,0,unknown,NT,300,2,broadcast,3,AS
13,40.5,-105.1,NAm,0.0036,0.0518649350323662,-5.62682143352007,I,450.037939244303,7.75890819128903,cereal,water,unknown,47.1,26.1,1.05,7.3,1.22,170,unknown,unknown,200,1,incorporated,3,AS
13,40.5,-105.1,NAm,0.00155,0.0121275427322923,-6.46950034805098,I,450.037939244303,7.75890819128903,cereal,water,unknown,47.1,26.1,1.05,7.3,1.22,170,unknown,unknown,200,1,incorporated,3,AS
14,-10.5,-62.5,SAm,0.0514285714285714,0.137806742456827,-2.96756139658729,R,2200,25.5,grass,water,unknown,51.5,26.4,2.98,5.9,1.46,139,unknown,tillage,42,1,broadcast,3,AS
14,-10.5,-62.5,SAm,0.0369047619047619,0.100175344069038,-3.29941468735221,R,2200,25.5,grass,water,unknown,51.5,26.4,2.98,5.9,1.46,139,unknown,no till,42,1,broadcast,3,AS
15,43.55278,116.675,AS,0.002394,0.0164770670517267,-6.03478967184636,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,100,2,broadcast,3,AS
15,43.55278,116.675,AS,0.001332,0.0198941870951303,-6.62107370686394,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,100,2,broadcast,3,AS
15,43.55278,116.675,AS,0.002178,0.0275684070426584,-6.12934825447137,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,50,2,broadcast,3,AN
15,43.55278,116.675,AS,0.000962999999999999,0.0366716434981393,-6.94545714616615,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,50,2,broadcast,3,AN
15,43.55278,116.675,AS,0.002682,0.0171044943962496,-5.92119249412265,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,100,2,broadcast,3,AN
15,43.55278,116.675,AS,0.001449,0.0201180469028399,-6.53688161564359,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,100,2,broadcast,3,AN
15,43.55278,116.675,AS,0.000936,0.00768356312193029,-6.97389508148668,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,200,2,broadcast,3,AN
15,43.55278,116.675,AS,0.001008,0.0106154633928205,-6.89978710933296,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,200,2,broadcast,3,AN
15,43.55278,116.675,AS,0.001386,0.0143713719349809,-6.58133337821443,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,100,2,broadcast,3,O
15,43.55278,116.675,AS,0.00054,0.0184387781459134,-7.52394141840595,H,400,-0.4,grass,water,unknown,60,21,1.995,7.88,1.22,217,unknown,unknown,100,2,broadcast,3,O
16,48.71667,9.194,EU,0.00723192019950125,0.000881679278287466,-4.92925069031414,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,2,broadcast,4,ASN
16,48.71667,9.194,EU,0.00199501246882793,0.000278811468516183,-6.21710497862078,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,2,broadcast,4,ASN
16,48.71667,9.194,EU,0.0102244389027431,0.00299511524924297,-4.58297445359631,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,incorporated,4,ASN
16,48.71667,9.194,EU,0.00199501246882793,0.000278811468516183,-6.21710497862078,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,incorporated,4,ASN
16,48.71667,9.194,EU,0.00349127182044888,0.000758449193304017,-5.65748919068536,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,broadcast,4,ASNC
16,48.71667,9.194,EU,0.000748129675810474,0.000176335855657493,-7.19793423163251,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,broadcast,4,ASNC
16,48.71667,9.194,EU,0.00124688279301746,0.000176335855657493,-6.68710860786652,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,2,broadcast,4,ASN
16,48.71667,9.194,EU,0.00249376558603491,0.000449569984471819,-5.99396142730657,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,2,broadcast,4,ASN
16,48.71667,9.194,EU,0.000748129675810474,0.000278811468516183,-7.19793423163251,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,incorporated,4,ASN
16,48.71667,9.194,EU,0.00473815461346633,0.00083643440554855,-5.35210754113417,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,incorporated,4,ASN
16,48.71667,9.194,EU,0.000498753117206982,0.000278811468516183,-7.60339933974067,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,broadcast,4,ASNC
16,48.71667,9.194,EU,0.00124688279301746,0.000623441396508728,-6.68710860786652,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,401,1,broadcast,4,ASNC
17,48.71667,9.194,EU,0.0152380952380952,0.00336717514850737,-4.18395672091179,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,105,1,broadcast,4,ASN
17,48.71667,9.194,EU,0.00233644859813084,0.000330423729526424,-6.0591231955818,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,214,2,broadcast,4,ASN
17,48.71667,9.194,EU,0.0207407407407407,0.00261891400439462,-3.87565536125727,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,135,1,broadcast,4,ASN
17,48.71667,9.194,EU,0.00481927710843374,0.000673514451054154,-5.33513133967075,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,166,2,broadcast,4,ASN
17,48.71667,9.194,EU,0.0205555555555556,0.00334488738299786,-3.88462403124003,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,180,1,broadcast,4,ASN
17,48.71667,9.194,EU,0.0028735632183908,0.00045435023852994,-5.85220247977447,J,686,8.8,vegetable,cacl2,unknown,2,30,1.8,5.5,1.14,291,yes,CT,348,2,broadcast,4,ASN
18,-37.93333,144.683,AU,0.000222222222222222,0.00228563110862705,-8.41183267575841,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,126,2,broadcast,4,ANC
18,-37.93333,144.683,AU,0.000436507936507936,0.00273873435124572,-7.73670400070115,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,126,3,broadcast,4,AN
18,-37.93333,144.683,AU,0.001,0.00405404628178136,-6.90775527898214,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,126,2,broadcast,4,UM
18,-37.93333,144.683,AU,0.000464285714285714,0.00194076704062847,-7.6750104316958,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,252,2,broadcast,4,O
18,-37.93333,144.683,AU,0.00116528925619835,0.00751286354637991,-6.75478593420071,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,121,4,broadcast,4,AN
18,-37.93333,144.683,AU,0.000380165289256198,0.00589495584016268,-7.87490442808978,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,121,4,broadcast,4,ANC
18,-37.93333,144.683,AU,0.00113223140495868,0.00744059863718924,-6.78356489875075,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,121,4,broadcast,4,ANC
18,-37.93333,144.683,AU,0.001456,0.00800384699279442,-6.53206232920764,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,125,4,broadcast,4,U
18,-37.93333,144.683,AU,0.00116,0.00734267602307976,-6.75933527386386,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,125,4,broadcast,4,UM
18,-37.93333,144.683,AU,0.00048,0.00592193745374917,-7.64172445406234,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,125,4,broadcast,4,UC
18,-37.93333,144.683,AU,0.000197183098591549,0.0060182916509506,-8.53137782640819,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,142,3,broadcast,4,ANC
18,-37.93333,144.683,AU,0.000252336448598131,0.00797028608656255,-8.28474724743971,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,107,3,broadcast,4,AN
18,-37.93333,144.683,AU,0.000558620689655173,0.00658025406200894,-7.49003986673027,K,538,14.7405175093947,vegetable,water,unknown,36.5,34.1,8.39,8.4,0.73,273,yes,CT,145,3,broadcast,4,O
19,41.90333,-0.504,EU,0.00398333333333333,0.0374422902201483,-5.52563628927273,K,327,13.4,cereal,water,unknown,6.2,30.5,1.56,8,1.34,232,no,CT,60,2,broadcast,3,AS
19,41.90333,-0.504,EU,0.0047,0.0389205903590597,-5.36019277026612,K,327,13.4,cereal,water,unknown,6.2,30.5,1.56,8,1.34,232,no,CT,60,2,broadcast,3,AS
19,41.90333,-0.504,EU,1e-04,0.0155518187565579,-9.21034037197618,K,327,13.4,cereal,water,unknown,6.2,30.5,1.56,8,1.34,232,no,NT,120,2,broadcast,3,AS
19,41.90333,-0.504,EU,0.00213333333333333,0.0210343066278638,-6.15006957728462,K,327,13.4,cereal,water,unknown,6.2,30.5,1.56,8,1.34,232,no,NT,120,2,broadcast,3,AS
19,41.81,1.118,EU,0.000306666666666667,0.0344021007249913,-8.0897491765893,K,430,13.8,cereal,water,unknown,46.5,11.8,0.76,8.5,1.38,259,no,CT,75,2,broadcast,3,AN
19,41.81,1.118,EU,0.00815333333333333,0.0345053346875051,-4.80932843739122,K,430,13.8,cereal,water,unknown,46.5,11.8,0.76,8.5,1.38,259,no,CT,150,2,broadcast,3,AS
19,41.81,1.118,EU,0.00532,0.0520303722612412,-5.23628197562858,K,430,13.8,cereal,water,unknown,46.5,11.8,0.76,8.5,1.38,259,no,NT,75,2,broadcast,3,AN
19,41.81,1.118,EU,0.00656666666666667,0.0345131529926392,-5.0257489319063,K,430,13.8,cereal,water,unknown,46.5,11.8,0.76,8.5,1.38,259,no,NT,150,2,broadcast,3,AS
20,40.5333333333333,3.28333333333333,EU,0.0130285714285714,0.00770327256192232,-4.34061053095716,K,430,13.2,vegetable,water,unknown,55,28,0.82,7.3,1.4,0,yes,unknown,175,1,incorporated,3,AS
20,40.5333333333333,3.28333333333333,EU,0.00428571428571428,0.00153330375599986,-5.4524680463753,K,430,13.2,vegetable,water,unknown,55,28,0.82,7.3,1.4,0,yes,unknown,175,1,incorporated,3,AS
21,50.801123,-3.902934,EU,0.00891666666666666,0.00250138850330061,-4.71983309430823,J,1479.44140315878,10.07902315396,grass,water,unknown,54,16,1.45,6.7,1.27,252,unknown,unknown,120,3,broadcast,3,AN
21,52.260534,-0.029036,EU,0.0023125,0.00189777830633612,-6.06942608857769,J,626.131045407263,10.2126438335098,cereal,water,unknown,21,50,2.4,8.2,1.2,331,unknown,unknown,160,3,broadcast,3,AN
21,55.860813,-3.207611,EU,0.00116666666666667,0.00156544475595615,-6.75360459915488,G,887.934496616495,8.21523000856583,cereal,water,unknown,54,24,3.3,6.2,1.26,333,unknown,unknown,180,3,broadcast,3,AN
21,55.860351,-3.204337,EU,0.0172727272727273,0.00434703280582008,-4.05862647962002,G,887.934496616495,8.21523000856583,cereal,water,unknown,61,15,2.44,6.1,1.24,333,unknown,unknown,220,3,broadcast,3,AN
21,54.127241,-0.97941,EU,0.00454545454545455,0.000902246965512691,-5.39362754635236,J,820.317252882595,8.87614957530094,cereal,water,unknown,8,32,1.67,8.1,1.38,319,unknown,unknown,220,3,broadcast,3,AN
21,55.047415,-3.591954,EU,0.00613636363636364,0.00200670364133128,-5.09352295390202,J,1527.73796121005,8.15344840373801,grass,water,unknown,50,14,4.34,6.3,1.06,348,unknown,unknown,220,3,broadcast,3,AN
21,55.478172,-4.562066,EU,0.00504545454545455,0.00133066192439131,-5.28926753102812,J,1497.26554462828,8.67787370573858,grass,water,unknown,69,17,2.9,4.9,1.31,380,unknown,unknown,220,3,broadcast,3,AN
21,50.737462,-3.98898,EU,0.0141666666666667,0.00396092020733679,-4.25686349171988,J,1479.44140315878,10.07902315396,grass,water,unknown,21,32,8.1,6.1,1.2,298,unknown,unknown,300,3,broadcast,3,AN
21,55.846894,-2.976192,EU,0.0098,0.00338115693546192,-4.62537289330561,G,898.186220826774,8.20431048268902,grass,water,unknown,62,18,4.9,4.9,1.06,301,unknown,unknown,300,3,broadcast,3,AN
21,54.112045,-0.653314,EU,0.00766666666666667,0.00129700509722291,-4.8708733517211,J,820.317252882595,8.87614957530094,grass,water,unknown,14,28,4.9,6.5,1.48,327,unknown,unknown,300,3,broadcast,3,AN
21,50.737252,-3.993801,EU,0.00153333333333333,0.000253859103528797,-6.4803112641552,J,1479.44140315878,10.07902315396,grass,water,unknown,16,38,9.6,6.1,0.72,298,unknown,unknown,300,3,broadcast,3,AN
21,55.860813,-3.207611,EU,0.00194444444444444,0.00192530260568483,-6.24277897538889,G,887.934496616495,8.21523000856583,cereal,water,unknown,54,24,3.3,6.2,1.26,333,unknown,unknown,180,3,broadcast,3,AN
21,55.478172,-4.562066,EU,0.00759090909090909,0.00164643366147953,-4.8808039199237,J,1497.26554462828,8.67787370573858,grass,water,unknown,69,17,2.9,4.9,1.31,380,unknown,unknown,220,3,broadcast,3,AN
21,54.466681,-6.078473,EU,0.0392666666666667,0.011673521795547,-3.23737929643276,J,1179.40691875589,9.11465532495373,grass,water,unknown,43,25,5.8,5.7,0.96,327,unknown,unknown,300,3,broadcast,3,AN
21,55.846894,-2.976192,EU,0.0180666666666667,0.00480023147590012,-4.01368665920465,G,898.186220826774,8.20431048268902,grass,water,unknown,62,18,4.9,4.9,1.06,301,unknown,unknown,300,3,broadcast,3,AN
21,54.112045,-0.653314,EU,0.00546666666666667,0.00077817450199525,-5.20908623282009,J,820.317252882595,8.87614957530094,grass,water,unknown,14,28,4.9,6.5,1.48,327,unknown,unknown,300,3,broadcast,3,AN
21,50.737252,-3.993801,EU,0.000666666666666667,0.000242670329642684,-7.3132203870903,J,1479.44140315878,10.07902315396,grass,water,unknown,16,38,9.6,6.1,0.72,298,unknown,unknown,300,3,broadcast,3,AN
21,50.801123,-3.902934,EU,0.00125,0.000186338998124982,-6.68461172766793,J,1479.44140315878,10.07902315396,grass,water,unknown,54,16,1.45,6.7,1.27,252,unknown,unknown,120,3,broadcast,3,U
21,52.260534,-0.029036,EU,0.0060625,0.00201750154894612,-5.10563302271854,J,626.131045407263,10.2126438335098,cereal,water,unknown,21,50,2.4,8.2,1.2,331,unknown,unknown,160,3,broadcast,3,U
21,55.860813,-3.207611,EU,0.00288888888888889,0.00174447982978973,-5.84688331829687,G,887.934496616495,8.21523000856583,cereal,water,unknown,54,24,3.3,6.2,1.26,333,unknown,unknown,180,3,broadcast,3,U
21,55.860351,-3.204337,EU,0.0135454545454545,0.00308622639941236,-4.30170424583505,G,887.934496616495,8.21523000856583,cereal,water,unknown,61,15,2.44,6.1,1.24,333,unknown,unknown,220,3,broadcast,3,U
21,54.127241,-0.97941,EU,0.006,0.000752406607147584,-5.11599580975408,J,820.317252882595,8.87614957530094,cereal,water,unknown,8,32,1.67,8.1,1.38,319,unknown,unknown,220,3,broadcast,3,U
21,55.478172,-4.562066,EU,0.00763636363636364,0.00196298389833538,-4.87483375293719,J,1497.26554462828,8.67787370573858,grass,water,unknown,69,17,2.9,4.9,1.31,380,unknown,unknown,220,3,broadcast,3,U
21,55.047415,-3.591954,EU,0.00345454545454545,0.0018741389207353,-5.66806439205412,J,1527.73796121005,8.15344840373801,grass,water,unknown,50,14,4.34,6.3,1.06,348,unknown,unknown,220,3,broadcast,3,U
21,54.466681,-6.078473,EU,0.0176333333333333,0.00468377815206675,-4.03796422878599,J,1179.40691875589,9.11465532495373,grass,water,unknown,43,25,5.8,5.7,0.96,327,unknown,unknown,300,3,broadcast,3,U
21,50.737462,-3.98898,EU,0.0127,0.00804687655070104,-4.36615328551759,J,1479.44140315878,10.07902315396,grass,water,unknown,21,32,8.1,6.1,1.2,298,unknown,unknown,300,3,broadcast,3,U
21,54.112045,-0.653314,EU,0.00723333333333333,0.00361140169770994,-4.92905530710383,J,820.317252882595,8.87614957530094,grass,water,unknown,14,28,4.9,6.5,1.48,327,unknown,unknown,300,3,broadcast,3,U
21,55.846894,-2.976192,EU,0.00536666666666667,0.00176036612353479,-5.22754829565983,G,898.186220826774,8.20431048268902,grass,water,unknown,62,18,4.9,4.9,1.06,301,unknown,unknown,300,3,broadcast,3,U
21,50.737252,-3.993801,EU,8e-04,0.000242670329642684,-7.13089883029635,J,1479.44140315878,10.07902315396,grass,water,unknown,16,38,9.6,6.1,0.72,298,unknown,unknown,300,3,broadcast,3,U
21,52.260534,-0.029036,EU,0.003875,0.00225866387494908,-5.55320961617683,J,626.131045407263,10.2126438335098,cereal,water,unknown,21,50,2.4,8.2,1.2,331,unknown,unknown,160,3,broadcast,3,UM
21,54.127241,-0.97941,EU,0.00740909090909091,0.000772727272727273,-4.90504753153369,J,820.317252882595,8.87614957530094,cereal,water,unknown,8,32,1.67,8.1,1.38,319,unknown,unknown,220,3,broadcast,3,UM
21,55.860351,-3.204337,EU,0.0121363636363636,0.00308622639941236,-4.4115490739402,G,887.934496616495,8.21523000856583,cereal,water,unknown,61,15,2.44,6.1,1.24,333,unknown,unknown,220,3,broadcast,3,UM
21,52.260534,-0.029036,EU,0.00325,0.000988211768802618,-5.72910028264049,J,626.131045407263,10.2126438335098,cereal,water,unknown,21,50,2.4,8.2,1.2,331,unknown,unknown,160,3,broadcast,3,UC
21,55.860351,-3.204337,EU,0.00981818181818182,0.00237149044740829,-4.62351932465629,G,887.934496616495,8.21523000856583,cereal,water,unknown,61,15,2.44,6.1,1.24,333,unknown,unknown,220,3,broadcast,3,UC
21,54.127241,-0.97941,EU,0.00259090909090909,0.00164768808730835,-5.9557464645059,J,820.317252882595,8.87614957530094,cereal,water,unknown,8,32,1.67,8.1,1.38,319,unknown,unknown,220,3,broadcast,3,UC
21,55.047415,-3.591954,EU,0.00390909090909091,0.00165457042938194,-5.54445043608695,J,1527.73796121005,8.15344840373801,grass,water,unknown,50,14,4.34,6.3,1.06,348,unknown,unknown,220,3,broadcast,3,UM
21,54.466681,-6.078473,EU,0.0130666666666667,0.00425218897876272,-4.33769082085383,J,1179.40691875589,9.11465532495373,grass,water,unknown,43,25,5.8,5.7,0.96,327,unknown,unknown,300,3,broadcast,3,UM
21,54.112045,-0.653314,EU,0.00673333333333333,0.000674948557710553,-5.00068496324309,J,820.317252882595,8.87614957530094,grass,water,unknown,14,28,4.9,6.5,1.48,327,unknown,unknown,300,3,broadcast,3,UM
21,50.737462,-3.98898,EU,0.0052,0.00251042271783503,-5.25909665339476,J,1479.44140315878,10.07902315396,grass,water,unknown,21,32,8.1,6.1,1.2,298,unknown,unknown,300,3,broadcast,3,UM
21,50.737252,-3.993801,EU,6e-04,0.000268741924943285,-7.41858090274813,J,1479.44140315878,10.07902315396,grass,water,unknown,16,38,9.6,6.1,0.72,298,unknown,unknown,300,3,broadcast,3,UM
21,50.801123,-3.902934,EU,0.00241666666666667,0.000343592135468138,-6.02536609878366,J,1479.44140315878,10.07902315396,grass,water,unknown,54,16,1.45,6.7,1.27,252,unknown,unknown,120,3,broadcast,3,UC
21,50.801123,-3.902934,EU,0.00183333333333333,0.000117851130197758,-6.30161947541182,J,1479.44140315878,10.07902315396,grass,water,unknown,54,16,1.45,6.7,1.27,252,unknown,unknown,120,3,broadcast,3,UC
21,50.801123,-3.902934,EU,0.00166666666666667,0.000117851130197758,-6.39692965521615,J,1479.44140315878,10.07902315396,grass,water,unknown,54,16,1.45,6.7,1.27,252,unknown,unknown,120,3,broadcast,3,UC
21,52.260534,-0.029036,EU,0.0049375,0.00244070302372083,-5.3108961487549,J,626.131045407263,10.2126438335098,cereal,water,unknown,21,50,2.4,8.2,1.2,331,unknown,unknown,160,3,broadcast,3,UC
21,55.860813,-3.207611,EU,0.0045,0.00230002683827605,-5.40367788220586,G,887.934496616495,8.21523000856583,cereal,water,unknown,54,24,3.3,6.2,1.26,333,unknown,unknown,180,3,broadcast,3,UC
